,symbol_id,simillar_symbol_id,score
4751,BGNE,ARGX,0.085054
4752,BGNE,MRTX,0.07977
4753,BGNE,BPMC,0.077872
4754,BGNE,ASND,0.069951
4755,BIDU,JD,0.157095
4756,BIDU,BABA,0.149751
4757,BIDU,TCEHY,0.131083
4758,BIDU,CRM,0.097357
4759,BIDU,PDD,0.088694
4760,BIIB,REGN,0.149943
4761,BIIB,AMGN,0.145248
4762,BIIB,GILD,0.13696
4763,BIIB,VRTX,0.127958
4764,BIIB,LLY,0.096736
4765,BKNG,EXPE,0.122751
4766,BKNG,NOW,0.080146
4767,BKNG,MAR,0.078741
4768,BKNG,TRIP,0.077231
4769,BKNG,MELI,0.072024
4770,BKR,RYN,0.139075
4771,BKR,FANG,0.050627
4772,BKR,MPC,0.04239
4773,BKR,PXD,0.041136
4774,BKR,SLB,0.040348
4775,BMRN,INCY,0.117446
4776,BMRN,VRTX,0.108422
4777,BMRN,SGEN,0.102469
4778,BMRN,REGN,0.102375
4779,BMRN,ALNY,0.100881
4780,BNTX,MRNA,0.176767
4781,BNTX,NVAX,0.153145
4782,BNTX,AZN,0.113751
4783,BNTX,INO,0.099246
4784,BNTX,VXRT,0.094255
4785,BRKR,BIO,0.057848
4786,BRKR,PKI,0.055693
4787,BRKR,CRL,0.05455
4788,BRKR,WAT,0.053363
4789,BRKR,MTD,0.052519
4790,BSY,CDAY,0.045819
4791,BSY,ALGM,0.040771
4792,BSY,VERX,0.03971
4793,BSY,JAMF,0.038409
4794,BSY,DCT,0.038256
4795,CCEP,RELX,0.035576
4796,CCEP,NOMD,0.033773
4797,CCEP,KDP,0.033494
4798,CCEP,BSAC,0.033396
4799,CCEP,KOF,0.03257
4800,CDNS,SNPS,0.199988
4801,CDNS,ANSS,0.109404
4802,CDNS,KLAC,0.081921
4803,CDNS,ADSK,0.079688
4804,CDNS,TER,0.0789
4805,CDW,VRSK,0.093609
4806,CDW,ALLE,0.091615
4807,CDW,FLT,0.091299
4808,CDW,ANSS,0.089722
4809,CDW,IT,0.0871
4810,CEG,EXC,0.078348
4811,CEG,ETR,0.065044
4812,CEG,FPL,0.063921
4813,CEG,CMS,0.060029
4814,CEG,DTE,0.053572
4815,CG,APO,0.100498
4816,CG,KKR,0.097165
4817,CG,BX,0.058558
4818,CG,ARES,0.056978
4819,CG,IVZ,0.037664
4820,CHKP,VRSN,0.116515
4821,CHKP,JNPR,0.078295
4822,CHKP,NTAP,0.076513
4823,CHKP,FTNT,0.073
4824,CHKP,CYBR,0.065978
4825,CHRW,EXPD,0.194547
4826,CHRW,JBHT,0.126246
4827,CHRW,FAST,0.107067
4828,CHRW,CTAS,0.098694
4829,CHRW,XRAY,0.093509
4830,CHTR,CMCSA,0.068937
4831,CHTR,DISH,0.068897
4832,CHTR,MCO,0.065729
4833,CHTR,TMUS,0.059665
4834,CHTR,DVA,0.05888
4835,CINF,DOV,0.168353
4836,CINF,CB,0.14751
4837,CINF,GPC,0.144346
4838,CINF,LEG,0.137172
4839,CINF,BEN,0.133268
4840,CMCSA,VZ,0.078298
4841,CMCSA,CVS,0.076596
4842,CMCSA,BMY,0.070811
4843,CMCSA,PEP,0.07072
4844,CMCSA,UNH,0.070473
4845,CME,ICE,0.151286
4846,CME,CBOE,0.098584
4847,CME,NDAQ,0.094125
4848,CME,SPGI,0.072478
4849,CME,CB,0.071156
4850,COIN,RBLX,0.160549
4851,COIN,ABNB,0.151044
4852,COIN,PLTR,0.147108
4853,COIN,HOOD,0.146915
4854,COIN,SQ,0.13729
4855,COST,WMT,0.156365
4856,COST,TGT,0.1469
4857,COST,HD,0.140727
4858,COST,SBUX,0.136836
4859,COST,V,0.131428
4860,CPRT,VRSK,0.087068
4861,CPRT,ANSS,0.084134
4862,CPRT,CTAS,0.079968
4863,CPRT,CDW,0.078685
4864,CPRT,ODFL,0.075329
4865,CRWD,ZS,0.203784
4866,CRWD,SNOW,0.191555
4867,CRWD,NET,0.190763
4868,CRWD,DOCU,0.187408
4869,CRWD,OKTA,0.186906
4870,CSCO,INTC,0.194112
4871,CSCO,ORCL,0.190733
4872,CSCO,IBM,0.16759
4873,CSCO,QCOM,0.145975
4874,CSCO,PFE,0.136356
4875,CSGP,VRSK,0.066984
4876,CSGP,ANSS,0.064968
4877,CSGP,MKTX,0.062944
4878,CSGP,CPRT,0.060517
4879,CSGP,TYL,0.060211
4880,CSX,NSC,0.182236
4881,CSX,UNP,0.156684
4882,CSX,CNI,0.090017
4883,CSX,CP,0.081963
4884,CSX,DE,0.073867
4885,CTAS,DOV,0.138078
4886,CTAS,CINF,0.131863
4887,CTAS,GWW,0.130582
4888,CTAS,EXPD,0.122552
4889,CTAS,ROP,0.118499
4890,CTSH,INFY,0.105404
4891,CTSH,FISV,0.081674
4892,CTSH,WIT,0.079434
4893,CTSH,ADSK,0.072802
4894,CTSH,FAST,0.070928
4895,DDOG,NET,0.184417
4896,DDOG,CRWD,0.181939
4897,DDOG,ZS,0.175393
4898,DDOG,FSLY,0.166504
4899,DDOG,OKTA,0.158162
4900,DLTR,DG,0.172057
4901,DLTR,ROST,0.113448
4902,DLTR,TJX,0.086325
4903,DLTR,ORLY,0.08054
4904,DLTR,ULTA,0.079959
4905,DOCU,ZM,0.192191
4906,DOCU,CRWD,0.187408
4907,DOCU,TDOC,0.17106
4908,DOCU,TWLO,0.167979
4909,DOCU,SNOW,0.161041
4910,DOX,CSGS,0.053931
4911,DOX,NICE,0.051266
4912,DOX,CHKP,0.049742
4913,DOX,AUDC,0.040983
4914,DOX,VRNT,0.040508
4915,DXCM,IDXX,0.095748
4916,DXCM,PODD,0.089379
4917,DXCM,VEEV,0.088641
4918,DXCM,NOW,0.088516
4919,DXCM,ALGN,0.086533
4920,EA,ATVI,0.16657
4921,EA,TTWO,0.159885
4922,EA,AVGO,0.069941
4923,EA,ADBE,0.069544
4924,EA,ADSK,0.069243
4925,EBAY,DELL,0.10923
4926,EBAY,ORCL,0.101984
4927,EBAY,CSCO,0.095329
4928,EBAY,QCOM,0.093066
4929,EBAY,HPQ,0.082328
4930,ENPH,SEDG,0.184412
4931,ENPH,RUN,0.135363
4932,ENPH,SPWR,0.109457
4933,ENPH,FSLR,0.100314
4934,ENPH,CRWD,0.093803
4935,ENTG,MKSI,0.094989
4936,ENTG,MPWR,0.0827
4937,ENTG,ACLS,0.064238
4938,ENTG,LSCC,0.058781
4939,ENTG,KLIC,0.057866
4940,EQIX,DLR,0.140223
4941,EQIX,PLD,0.102614
4942,EQIX,CCI,0.101332
4943,EQIX,AMT,0.100313
4944,EQIX,SBAC,0.095858
4945,ERIC,NOK,0.077912
4946,ERIC,MRVL,0.057489
4947,ERIC,QRVO,0.05409
4948,ERIC,SWKS,0.052197
4949,ERIC,CCI,0.05124
4950,ERIE,RLI,0.085403
4951,ERIE,THFF,0.07856
4952,ERIE,BANF,0.077887
4953,ERIE,CTBI,0.077394
4954,ERIE,SIGI,0.076388
4955,ETSY,PINS,0.154852
4956,ETSY,SHOP,0.141745
4957,ETSY,DOCU,0.141107
4958,ETSY,TWLO,0.133817
4959,ETSY,TTD,0.133199
4960,EVRG,ES,0.106575
4961,EVRG,LNT,0.094686
4962,EVRG,PNW,0.088651
4963,EVRG,GL,0.086829
4964,EVRG,ALLE,0.08674
4965,EXAS,NVTA,0.083759
4966,EXAS,PACB,0.078944
4967,EXAS,NTLA,0.076652
4968,EXAS,CRSP,0.076297
4969,EXAS,TWST,0.075477
4970,EXC,FE,0.127673
4971,EXC,AEP,0.126477
4972,EXC,ETR,0.123743
4973,EXC,SO,0.112008
4974,EXC,D,0.110749
4975,EXPD,CHRW,0.194547
4976,EXPD,CTAS,0.122552
4977,EXPD,FAST,0.113159
4978,EXPD,JBHT,0.106466
4979,EXPD,DOV,0.101583
4980,EXPE,BKNG,0.122751
4981,EXPE,TRIP,0.11578
4982,EXPE,MAR,0.09079
4983,EXPE,WYNN,0.078795
4984,EXPE,HLT,0.074738
4985,FANG,PXD,0.139454
4986,FANG,EOG,0.108531
4987,FANG,DVN,0.09835
4988,FANG,MPC,0.087126
4989,FANG,CTRA,0.078864
4990,FAST,EXPD,0.113159
4991,FAST,CHRW,0.107067
4992,FAST,CTAS,0.102778
4993,FAST,GWW,0.098697
4994,FAST,FISV,0.08652
4995,FISV,FIS,0.125646
4996,FISV,GPN,0.1034
4997,FISV,CTAS,0.092417
4998,FISV,INTU,0.088734
4999,FISV,FAST,0.08652
5000,FITB,HBAN,0.147839
5001,FITB,KEY,0.144825
5002,FITB,RF,0.125275
5003,FITB,CMA,0.121089
5004,FITB,PNC,0.109664
5005,FIVE,OLLI,0.077816
5006,FIVE,BURL,0.074776
5007,FIVE,ULTA,0.070299
5008,FIVE,RH,0.06652
5009,FIVE,DLTR,0.059931
5010,FOX,NWS,0.291657
5011,FOX,VIA,0.244527
5012,FOX,FOXA,0.099777
5013,FOX,NWSA,0.053407
5014,FOX,VRSK,0.046595
5015,FOXA,NWSA,0.120413
5016,FOXA,FOX,0.099777
5017,FOXA,VRSK,0.080425
5018,FOXA,IPG,0.07036
5019,FOXA,FTV,0.06682
5020,FSLR,SPWR,0.17083
5021,FSLR,CSIQ,0.150592
5022,FSLR,SEDG,0.104276
5023,FSLR,ENPH,0.100314
5024,FSLR,RUN,0.091149
5025,FTNT,PANW,0.157268
5026,FTNT,ZS,0.132422
5027,FTNT,CRWD,0.108724
5028,FTNT,NOW,0.107145
5029,FTNT,OKTA,0.105722
5030,FWONA,FWONK,0.148506
5031,FWONA,LBRDA,0.111406
5032,FWONA,LSXMA,0.099908
5033,FWONA,LBRDK,0.094233
5034,FWONA,BATRA,0.091506
5035,FWONK,FWONA,0.148506
5036,FWONK,LSXMA,0.109578
5037,FWONK,LSXMK,0.105673
5038,FWONK,LBRDK,0.099027
5039,FWONK,LBRDA,0.093723
5040,GEHC,WAB,0.068322
5041,GEHC,WBD,0.055227
5042,GEHC,VTRS,0.044522
5043,GEHC,OGN,0.041533
5044,GEHC,KD,0.039308
5045,GEN,NSPR,0.024911
5046,GEN,ACST,0.02472
5047,GEN,BKD,0.024234
5048,GEN,AVGR,0.024024
5049,GEN,OGEN,0.023974
5050,GFS,ON,0.070256
5051,GFS,WOLF,0.062233
5052,GFS,GTLB,0.045508
5053,GFS,TOST,0.044707
5054,GFS,DOCS,0.044523
5055,GILD,AMGN,0.137181
5056,GILD,BIIB,0.13696
5057,GILD,ABBV,0.118306
5058,GILD,REGN,0.116038
5059,GILD,BMY,0.114696
5060,GLPI,VICI,0.074783
5061,GLPI,SRC,0.057107
5062,GLPI,BRX,0.055669
5063,GLPI,SBRA,0.051679
5064,GLPI,CUBE,0.051217
5065,GMAB,ARGX,0.065775
5066,GMAB,BGNE,0.052219
5067,GMAB,HRMY,0.047893
5068,GMAB,GLPG,0.047831
5069,GMAB,LEGN,0.047825
5070,GOOG,AMZN,0.322875
5071,GOOG,META,0.316969
5072,GOOG,AAPL,0.296162
5073,GOOG,NFLX,0.263394
5074,GOOG,TSLA,0.258677
5075,GOOGL,NVDA,0.147103
5076,GOOGL,META,0.143356
5077,GOOGL,AMZN,0.126994
5078,GOOGL,PYPL,0.124382
5079,GOOGL,BABA,0.124352
5080,GRAB,NU,0.044573
5081,GRAB,CPNG,0.03958
5082,GRAB,MQ,0.039439
5083,GRAB,WE,0.038071
5084,GRAB,RLX,0.037568
5085,HBAN,FITB,0.147839
5086,HBAN,KEY,0.14474
5087,HBAN,RF,0.122209
5088,HBAN,CMA,0.095475
5089,HBAN,PNC,0.085787
5090,HOLX,HSIC,0.083185
5091,HOLX,XRAY,0.077064
5092,HOLX,PKI,0.077019
5093,HOLX,RMD,0.07461
5094,HOLX,LH,0.074583
5095,HON,MMM,0.123905
5096,HON,CAT,0.115532
5097,HON,LMT,0.106857
5098,HON,DD,0.1031
5099,HON,GD,0.09951
5100,HSIC,XRAY,0.151031
5101,HSIC,PDCO,0.126377
5102,HSIC,COO,0.087379
5103,HSIC,UHS,0.084149
5104,HSIC,HOLX,0.083185
5105,HST,BXP,0.120019
5106,HST,KIM,0.118317
5107,HST,EQR,0.113887
5108,HST,AVB,0.109819
5109,HST,VNO,0.108198
5110,HTHT,GDS,0.069892
5111,HTHT,NOAH,0.06738
5112,HTHT,ZTO,0.063147
5113,HTHT,YY,0.062409
5114,HTHT,TCOM,0.058083
5115,HZNP,SRPT,0.063454
5116,HZNP,HALO,0.062203
5117,HZNP,FOLD,0.061894
5118,HZNP,ALNY,0.060682
5119,HZNP,BMRN,0.060348
5120,ICLR,CRL,0.070473
5121,ICLR,IQV,0.057695
5122,ICLR,SYNH,0.053221
5123,ICLR,BRKR,0.052481
5124,ICLR,ICUI,0.052184
5125,IDXX,ZTS,0.096513
5126,IDXX,DXCM,0.095748
5127,IDXX,MASI,0.090133
5128,IDXX,ZBRA,0.089294
5129,IDXX,ALGN,0.089166
5130,IEP,MPLX,0.05105
5131,IEP,ABR,0.043198
5132,IEP,AGNC,0.041268
5133,IEP,MPW,0.040748
5134,IEP,ARCC,0.040483
5135,ILMN,VRTX,0.105152
5136,ILMN,REGN,0.104259
5137,ILMN,ISRG,0.101685
5138,ILMN,CRSP,0.094214
5139,ILMN,BIIB,0.09266
5140,INCY,BMRN,0.117446
5141,INCY,VRTX,0.115665
5142,INCY,SGEN,0.106356
5143,INCY,REGN,0.100265
5144,INCY,EXEL,0.08492
5145,INTC,CSCO,0.194112
5146,INTC,AMD,0.186281
5147,INTC,MSFT,0.163462
5148,INTC,IBM,0.151773
5149,INTC,AAPL,0.149338
5150,INTU,ADSK,0.113671
5151,INTU,ADBE,0.107015
5152,INTU,NOW,0.097665
5153,INTU,LRCX,0.089617
5154,INTU,FISV,0.088734
5155,ISRG,ILMN,0.101685
5156,ISRG,VRTX,0.092053
5157,ISRG,MELI,0.09015
5158,ISRG,ADBE,0.088834
5159,ISRG,TDOC,0.088715
5160,JBHT,CHRW,0.126246
5161,JBHT,LSTR,0.123127
5162,JBHT,ODFL,0.11706
5163,JBHT,EXPD,0.106466
5164,JBHT,KNX,0.103187
5165,JD,TCEHY,0.170201
5166,JD,PDD,0.1571
5167,JD,BIDU,0.157095
5168,JD,BABA,0.143916
5169,JD,SQ,0.104247
5170,JKHY,ROL,0.087827
5171,JKHY,IT,0.084587
5172,JKHY,ANSS,0.083703
5173,JKHY,IEX,0.080208
5174,JKHY,MKTX,0.079704
5175,KDP,MNST,0.050804
5176,KDP,MDLZ,0.046401
5177,KDP,VRSK,0.045747
5178,KDP,LW,0.044284
5179,KDP,HRL,0.043372
5180,KHC,MDLZ,0.156372
5181,KHC,PM,0.100787
5182,KHC,GIS,0.098131
5183,KHC,WBA,0.095108
5184,KHC,K,0.087992
5185,KLAC,LRCX,0.188349
5186,KLAC,AMAT,0.132224
5187,KLAC,MCHP,0.123254
5188,KLAC,ADI,0.118967
5189,KLAC,TER,0.115156
5190,LBRDA,LBRDK,0.223964
5191,LBRDA,FWONA,0.111406
5192,LBRDA,LSXMA,0.106238
5193,LBRDA,LSXMK,0.096969
5194,LBRDA,FWONK,0.093723
5195,LBRDK,LBRDA,0.223964
5196,LBRDK,LSXMK,0.113435
5197,LBRDK,LSXMA,0.101897
5198,LBRDK,FWONK,0.099027
5199,LBRDK,FWONA,0.094233
5200,LCID,RIVN,0.279032
5201,LCID,CHPT,0.13812
5202,LCID,XPEV,0.130502
5203,LCID,NIO,0.129982
5204,LCID,SOFI,0.126646
5205,LI,XPEV,0.376763
5206,LI,NIO,0.161425
5207,LI,BLNK,0.151716
5208,LI,FSR,0.147656
5209,LI,NKLA,0.143308
5210,LKQ,FTV,0.0842
5211,LKQ,MHK,0.083834
5212,LKQ,ALLE,0.082131
5213,LKQ,CBRE,0.079138
5214,LKQ,MTD,0.078954
5215,LNT,WEC,0.129372
5216,LNT,CMS,0.123037
5217,LNT,PNW,0.117655
5218,LNT,AEE,0.102457
5219,LNT,XEL,0.101943
5220,LPLA,RJF,0.050912
5221,LPLA,SF,0.049874
5222,LPLA,MKTX,0.044592
5223,LPLA,EVR,0.043943
5224,LPLA,HLI,0.042097
5225,LRCX,KLAC,0.188349
5226,LRCX,AMAT,0.162278
5227,LRCX,ASML,0.140077
5228,LRCX,AVGO,0.13079
5229,LRCX,ADI,0.103062
5230,LSCC,ALTR,0.078995
5231,LSCC,SMTC,0.076221
5232,LSCC,MCHP,0.07335
5233,LSCC,SLAB,0.069407
5234,LSCC,AMKR,0.068328
5235,LULU,CMG,0.098234
5236,LULU,DOCU,0.094412
5237,LULU,PTON,0.091059
5238,LULU,SHOP,0.089775
5239,LULU,ETSY,0.089705
5240,MAR,HLT,0.192947
5241,MAR,H,0.113847
5242,MAR,RCL,0.095001
5243,MAR,EXPE,0.09079
5244,MAR,WYNN,0.088886
5245,MBLY,AMBA,0.050069
5246,MBLY,CYBR,0.04511
5247,MBLY,GPRO,0.040432
5248,MBLY,SCTY,0.034923
5249,MBLY,PANW,0.033929
5250,MCHP,ADI,0.132801
5251,MCHP,KLAC,0.123254
5252,MCHP,LRCX,0.10007
5253,MCHP,ON,0.088517
5254,MCHP,NXPI,0.087587
5255,MDB,OKTA,0.150147
5256,MDB,ZS,0.146327
5257,MDB,DDOG,0.14625
5258,MDB,TEAM,0.140366
5259,MDB,TWLO,0.12459
5260,MDLZ,KHC,0.156372
5261,MDLZ,PM,0.115585
5262,MDLZ,GIS,0.085771
5263,MDLZ,K,0.080626
5264,MDLZ,CL,0.079269
5265,MELI,TTD,0.126739
5266,MELI,SE,0.122521
5267,MELI,SHOP,0.119394
5268,MELI,CRWD,0.114408
5269,MELI,TWLO,0.11309
5270,META,AMZN,0.320359
5271,META,GOOG,0.316969
5272,META,NFLX,0.314076
5273,META,TSLA,0.300673
5274,META,AAPL,0.295349
5275,MKTX,MSCI,0.09842
5276,MKTX,CBOE,0.091371
5277,MKTX,VRSK,0.086548
5278,MKTX,ROL,0.08095
5279,MKTX,JKHY,0.079704
5280,MNST,ROST,0.077495
5281,MNST,ORLY,0.074873
5282,MNST,ULTA,0.068293
5283,MNST,DLTR,0.065763
5284,MNST,MDLZ,0.064858
5285,MPWR,ENTG,0.0827
5286,MPWR,POWI,0.074962
5287,MPWR,MKSI,0.074013
5288,MPWR,EPAM,0.070368
5289,MPWR,MKTX,0.069881
5290,MRNA,NVAX,0.196206
5291,MRNA,BNTX,0.176767
5292,MRNA,ZM,0.161086
5293,MRNA,NIO,0.127585
5294,MRNA,INO,0.12757
5295,MRVL,SWKS,0.110284
5296,MRVL,AVGO,0.107581
5297,MRVL,LRCX,0.097415
5298,MRVL,MU,0.094938
5299,MRVL,AMAT,0.092257
5300,MSFT,AAPL,0.216917
5301,MSFT,AMZN,0.204122
5302,MSFT,GOOG,0.173378
5303,MSFT,META,0.170132
5304,MSFT,INTC,0.163462
5305,MU,AMD,0.158766
5306,MU,NVDA,0.151785
5307,MU,AMAT,0.14802
5308,MU,QCOM,0.143839
5309,MU,TSM,0.127792
5310,NDAQ,ICE,0.103894
5311,NDAQ,CME,0.094125
5312,NDAQ,CBOE,0.0717
5313,NDAQ,SPGI,0.066377
5314,NDAQ,MCO,0.06402
5315,NDSN,LANC,0.147176
5316,NDSN,SCL,0.109748
5317,NDSN,NWN,0.095908
5318,NDSN,FUL,0.095261
5319,NDSN,CBSH,0.093379
5320,NFLX,META,0.314076
5321,NFLX,AMZN,0.285316
5322,NFLX,TSLA,0.270463
5323,NFLX,GOOG,0.263394
5324,NFLX,AAPL,0.223534
5325,NICE,VRNT,0.067733
5326,NICE,ESLT,0.061331
5327,NICE,AUDC,0.058117
5328,NICE,HUBS,0.056617
5329,NICE,TSEM,0.055566
5330,NTAP,JNPR,0.126609
5331,NTAP,VRSN,0.091937
5332,NTAP,AKAM,0.083536
5333,NTAP,FFIV,0.08315
5334,NTAP,CIEN,0.082549
5335,NTES,BIDU,0.054189
5336,NTES,JD,0.039989
5337,NTES,SOHU,0.031758
5338,NTES,TCEHY,0.029784
5339,NTES,PDD,0.028078
5340,NTRS,STT,0.140784
5341,NTRS,CMA,0.110622
5342,NTRS,ZION,0.107148
5343,NTRS,MTB,0.107003
5344,NTRS,MMC,0.088619
5345,NVDA,AMD,0.275333
5346,NVDA,TSLA,0.209574
5347,NVDA,META,0.204233
5348,NVDA,AMZN,0.189536
5349,NVDA,NFLX,0.184726
5350,NXPI,AVGO,0.121166
5351,NXPI,SWKS,0.114293
5352,NXPI,ON,0.104789
5353,NXPI,QRVO,0.104348
5354,NXPI,LRCX,0.097799
5355,ODFL,JBHT,0.11706
5356,ODFL,SAIA,0.091403
5357,ODFL,LSTR,0.081465
5358,ODFL,IDXX,0.080995
5359,ODFL,KNX,0.078937
5360,OKTA,ZS,0.202393
5361,OKTA,CRWD,0.186906
5362,OKTA,TWLO,0.182131
5363,OKTA,TTD,0.167804
5364,OKTA,DOCU,0.159068
5365,ON,NXPI,0.104789
5366,ON,QRVO,0.091269
5367,ON,MCHP,0.088517
5368,ON,MRVL,0.086903
5369,ON,LRCX,0.078045
5370,ORLY,AZO,0.168229
5371,ORLY,AAP,0.147013
5372,ORLY,ROST,0.103038
5373,ORLY,TSCO,0.081429
5374,ORLY,DLTR,0.08054
5375,PANW,FTNT,0.157268
5376,PANW,CRWD,0.141725
5377,PANW,ZS,0.134809
5378,PANW,SPLK,0.123314
5379,PANW,NOW,0.120597
5380,PARA,WBD,0.08762
5381,PARA,ALLY,0.063005
5382,PARA,LUMN,0.048619
5383,PARA,CTRA,0.047181
5384,PARA,VTRS,0.044365
5385,PARAA,PARAP,0.040559
5386,PARAA,PARA,0.019098
5387,PARAA,TIMB,0.017411
5388,PARAA,LEN-B,0.016822
5389,PARAA,LBRDA,0.016148
5390,PAYX,ADP,0.120345
5391,PAYX,FAST,0.085088
5392,PAYX,CTAS,0.084401
5393,PAYX,FISV,0.083552
5394,PAYX,PCAR,0.080142
5395,PCAR,CTAS,0.090094
5396,PCAR,FAST,0.084136
5397,PCAR,EXPD,0.082889
5398,PCAR,CHRW,0.082594
5399,PCAR,PH,0.081961
5400,PDD,BILI,0.17032
5401,PDD,JD,0.1571
5402,PDD,TCEHY,0.106679
5403,PDD,TME,0.099923
5404,PDD,IQ,0.099597
5405,PEP,PG,0.159487
5406,PEP,KO,0.155841
5407,PEP,JNJ,0.150888
5408,PEP,MMM,0.126731
5409,PEP,CL,0.115879
5410,PFG,LNC,0.11688
5411,PFG,UNM,0.094114
5412,PFG,HIG,0.091553
5413,PFG,NTRS,0.085684
5414,PFG,PGR,0.082575
5415,PODD,DXCM,0.089379
5416,PODD,TNDM,0.079352
5417,PODD,PEN,0.073336
5418,PODD,MASI,0.06759
5419,PODD,NUVA,0.063546
5420,POOL,WST,0.075317
5421,POOL,MKTX,0.073845
5422,POOL,MPWR,0.067962
5423,POOL,ODFL,0.066447
5424,POOL,ROL,0.065782
5425,PTC,ANSS,0.081593
5426,PTC,TYL,0.058891
5427,PTC,CDNS,0.055478
5428,PTC,MPWR,0.055325
5429,PTC,TRMB,0.055169
5430,PYPL,SQ,0.23757
5431,PYPL,NVDA,0.172501
5432,PYPL,SHOP,0.171756
5433,PYPL,V,0.169179
5434,PYPL,CRM,0.16906
5435,QCOM,NVDA,0.154552
5436,QCOM,CSCO,0.145975
5437,QCOM,MU,0.143839
5438,QCOM,AMD,0.141178
5439,QCOM,INTC,0.130413
5440,REG,UDR,0.171395
5441,REG,MAA,0.145323
5442,REG,KIM,0.144885
5443,REG,ARE,0.135734
5444,REG,ESS,0.134246
5445,REGN,VRTX,0.15713
5446,REGN,BIIB,0.149943
5447,REGN,GILD,0.116038
5448,REGN,ILMN,0.104259
5449,REGN,BMRN,0.102375
5450,RIVN,LCID,0.279032
5451,RIVN,COIN,0.13069
5452,RIVN,RBLX,0.129608
5453,RIVN,QS,0.122712
5454,RIVN,HOOD,0.122228
5455,ROST,TJX,0.149783
5456,ROST,DLTR,0.113448
5457,ROST,ORLY,0.103038
5458,ROST,CTAS,0.08314
5459,ROST,DG,0.081834
5460,RPRX,ZI,0.055881
5461,RPRX,NCNO,0.047229
5462,RPRX,GDRX,0.043932
5463,RPRX,SGEN,0.042195
5464,RPRX,EBS,0.039264
5465,RYAAY,SKYW,0.065387
5466,RYAAY,ALGT,0.054998
5467,RYAAY,CPA,0.051983
5468,RYAAY,HA,0.045083
5469,RYAAY,ALK,0.040025
5470,SBAC,CCI,0.119019
5471,SBAC,AMT,0.098298
5472,SBAC,EQIX,0.095858
5473,SBAC,VRSK,0.077925
5474,SBAC,ARE,0.073843
5475,SBUX,NKE,0.145234
5476,SBUX,COST,0.136836
5477,SBUX,DIS,0.127423
5478,SBUX,V,0.120952
5479,SBUX,WMT,0.11555
5480,SEDG,ENPH,0.184412
5481,SEDG,RUN,0.141202
5482,SEDG,SPWR,0.107077
5483,SEDG,FSLR,0.104276
5484,SEDG,JKS,0.100349
5485,SGEN,INCY,0.106356
5486,SGEN,BMRN,0.102469
5487,SGEN,ALNY,0.096518
5488,SGEN,VRTX,0.083394
5489,SGEN,IMGN,0.080595
5490,SIRI,EBAY,0.054151
5491,SIRI,F,0.045355
5492,SIRI,CSCO,0.045024
5493,SIRI,NOK,0.043108
5494,SIRI,C,0.042472
5495,SNPS,CDNS,0.199988
5496,SNPS,ANSS,0.095882
5497,SNPS,KLAC,0.087973
5498,SNPS,ADSK,0.083094
5499,SNPS,INTU,0.082666
5500,SNY,GSK,0.142523
5501,SNY,NVS,0.137683
5502,SNY,AZN,0.120207
5503,SNY,RHHBY,0.085471
5504,SNY,LLY,0.082798
5505,SPLK,WDAY,0.146907
5506,SPLK,NOW,0.131229
5507,SPLK,OKTA,0.130451
5508,SPLK,PANW,0.123314
5509,SPLK,ZS,0.117586
5510,SRPT,BLUE,0.09359
5511,SRPT,ICPT,0.087353
5512,SRPT,ACAD,0.086491
5513,SRPT,BMRN,0.086332
5514,SRPT,ALNY,0.085831
5515,SSNC,GWRE,0.05668
5516,SSNC,EEFT,0.056667
5517,SSNC,FLT,0.055877
5518,SSNC,CDW,0.054869
5519,SSNC,TYL,0.054717
5520,STLD,NUE,0.119714
5521,STLD,CMC,0.094935
5522,STLD,RS,0.093498
5523,STLD,X,0.087905
5524,STLD,MT,0.085746
5525,STX,WDC,0.179
5526,STX,NTAP,0.068222
5527,STX,LRCX,0.059697
5528,STX,MU,0.059079
5529,STX,TXN,0.058974
5530,SWKS,QRVO,0.14822
5531,SWKS,AVGO,0.137469
5532,SWKS,NXPI,0.114293
5533,SWKS,MRVL,0.110284
5534,SWKS,LRCX,0.101377
5535,TCOM,BEKE,0.073779
5536,TCOM,TME,0.066582
5537,TCOM,PDD,0.064073
5538,TCOM,BILI,0.062399
5539,TCOM,GDS,0.061883
5540,TEAM,OKTA,0.149769
5541,TEAM,NOW,0.142686
5542,TEAM,ZS,0.141065
5543,TEAM,MDB,0.140366
5544,TEAM,HUBS,0.134741
5545,TECH,CRL,0.082407
5546,TECH,BIO,0.069668
5547,TECH,TFX,0.067801
5548,TECH,UTHR,0.06709
5549,TECH,STE,0.06675
5550,TER,KLAC,0.115156
5551,TER,LRCX,0.097738
5552,TER,QRVO,0.089879
5553,TER,ADI,0.089047
5554,TER,CDNS,0.0789
5555,TMUS,AVGO,0.075018
5556,TMUS,CMCSA,0.066184
5557,TMUS,S,0.064912
5558,TMUS,SWKS,0.064751
5559,TMUS,EA,0.063625
5560,TRMB,ANSS,0.06089
5561,TRMB,TDY,0.058408
5562,TRMB,TER,0.055867
5563,TRMB,PTC,0.055169
5564,TRMB,IRDM,0.054188
5565,TROW,BEN,0.151125
5566,TROW,SWK,0.108127
5567,TROW,VFC,0.101417
5568,TROW,CINF,0.099022
5569,TROW,AFL,0.09668
5570,TSCO,ORLY,0.081429
5571,TSCO,ULTA,0.078182
